efta,file_size_bytes,pages,words
EFTA00014005,197284,2,497
EFTA00014007,49446,1,333
EFTA00014008,32478,1,125
EFTA00014009,75222,2,225
EFTA00014011,192890,3,923
EFTA00014014,67530,2,187
EFTA00014016,200680,3,893
EFTA00014019,181384,3,759
EFTA00014022,186820,3,777
EFTA00014025,31598,1,101
EFTA00014026,85230,2,413
EFTA00014028,44603,1,193
EFTA00014029,17915,1,47
EFTA00014030,33637,1,128
EFTA00014031,24854,1,101
EFTA00014032,31219,1,127
EFTA00014033,31679,1,126
EFTA00014034,27241,1,111
EFTA00014035,72590,2,347
EFTA00014037,37553,1,164
EFTA00014038,131274,3,736
EFTA00014041,97218,2,447
EFTA00014043,27149,1,96
EFTA00014044,65193,2,247
EFTA00014046,1242760,14,3027
EFTA00014060,63717,2,281
EFTA00014062,44965,1,182
EFTA00014063,47147,1,164
EFTA00014064,35245,1,104
EFTA00014065,92615,2,407
EFTA00014067,50147,1,271
EFTA00014068,119625,3,425
EFTA00014071,52193,2,181
EFTA00014073,115725,2,635
EFTA00014075,53164,1,345
EFTA00014076,39649,1,184
EFTA00014077,387501,5,1942
EFTA00014082,320245,4,1502
EFTA00014086,42512,1,143
EFTA00014087,46148,1,191
EFTA00014088,51045,2,183
EFTA00014090,77558,2,372
EFTA00014092,55477,1,232
EFTA00014093,58432,3,204
EFTA00014096,63317,2,268
EFTA00014098,27408,1,80
EFTA00014099,43474,1,169
EFTA00014100,88809,2,532
EFTA00014102,61466,2,267
EFTA00014104,58355,2,244
EFTA00014106,42450,1,164
EFTA00014107,37813,1,152
EFTA00014108,45333,1,193
EFTA00014109,42365,1,183
EFTA00014110,427100,4,1028
EFTA00014114,68180,2,348
EFTA00014116,53947,1,327
EFTA00014117,33180,1,128
EFTA00014118,82452,2,381
EFTA00014120,27315,1,98
EFTA00014121,23347,1,73
EFTA00014122,65854,2,293
EFTA00014124,46239,1,291
EFTA00014125,268073,2,723
EFTA00014127,22499,1,74
EFTA00014128,65964,1,365
EFTA00014129,20275,1,74
EFTA00014130,35439,1,147
EFTA00014131,58709,2,263
EFTA00014133,94933,2,445
EFTA00014135,123795,3,434
EFTA00014138,21701,1,63
EFTA00014139,58480,1,354
EFTA00014140,133343,3,615
EFTA00014143,30099,1,101
EFTA00014144,124242,2,565
EFTA00014146,355676,4,1648
EFTA00014150,28253,1,109
EFTA00014151,27458,1,80
EFTA00014152,21042,1,46
EFTA00014153,47795,1,229
EFTA00014154,32775,1,105
EFTA00014155,32672,1,132
EFTA00014156,48581,2,191
EFTA00014158,47109,1,215
EFTA00014159,21702,1,69
EFTA00014160,68139,2,238
EFTA00014162,19220,1,57
EFTA00014163,16057,1,35
EFTA00014164,93638,1,251
EFTA00014165,10849,1,18
EFTA00014166,25712,1,93
EFTA00014167,15857,1,30
EFTA00014168,16340,1,31
EFTA00014169,20540,1,43
EFTA00014170,14719,1,37
EFTA00014171,20754,1,66
EFTA00014172,39187,1,165
EFTA00014173,90628,2,469
EFTA00014175,88003,2,493
EFTA00014177,43248,1,160
EFTA00014178,449724,3,840
EFTA00014181,58320,2,166
EFTA00014183,26097,1,66
EFTA00014184,19164,1,43
EFTA00014185,123966,2,514
EFTA00014187,297633,5,1370
EFTA00014192,3267208,51,17002
EFTA00014243,1085415,20,6391
EFTA00014263,1095884,20,6391
EFTA00014283,18683,1,53
EFTA00014284,12125,1,19
EFTA00014285,20645,1,40
EFTA00014286,43917,2,173
EFTA00014288,98458,2,506
EFTA00014290,69305,1,371
EFTA00014291,56895,1,222
EFTA00014292,96613,2,408
EFTA00014294,83913,2,326
EFTA00014296,13952,1,27
EFTA00014297,19981,1,37
EFTA00014298,48452,2,204
EFTA00014300,36654,1,134
EFTA00014301,11734,1,20
EFTA00014302,18904,1,36
EFTA00014303,11244,1,18
EFTA00014304,18450,1,35
EFTA00014305,49002,2,158
EFTA00014307,54666,2,178
EFTA00014309,54239,2,178
EFTA00014311,25083,1,55
EFTA00014312,256106,6,858
EFTA00014318,270218,6,860
EFTA00014324,124459,2,663
EFTA00014326,103961,2,505
EFTA00014328,26808,1,119
EFTA00014329,12234,1,22
EFTA00014330,118786,2,574
EFTA00014332,42717,2,161
EFTA00014334,163373,3,499
EFTA00014337,37937,1,149
EFTA00014338,12723,1,21
EFTA00014339,241125,5,991
EFTA00014344,9180,1,12
EFTA00014345,42066,1,154
EFTA00014346,20166,1,75
EFTA00014347,12226,1,27
EFTA00014348,113375,3,539
EFTA00014351,14230,1,31
EFTA00014352,160439,3,803
EFTA00014355,90164,2,525
EFTA00014357,188584,4,737
EFTA00014361,26774,1,61
EFTA00014362,377402,5,836
EFTA00014367,507932,5,1238
EFTA00014372,94381,2,523
EFTA00014374,40240,1,252
EFTA00014375,17362,1,71
EFTA00014376,16843,1,51
EFTA00014377,16971,1,62
EFTA00014378,18259,1,71
EFTA00014379,20898,1,29
EFTA00014380,111399,2,562
EFTA00014382,101005,2,686
EFTA00014384,16674,1,37
EFTA00014385,97071,2,535
EFTA00014387,255715,5,1530
EFTA00014392,16469,1,35
EFTA00014393,50679,2,183
EFTA00014395,34071,1,116
EFTA00014396,271996,6,1374
EFTA00014402,129930,3,553
EFTA00014405,292853,6,1475
EFTA00014411,229952,5,1214
EFTA00014416,53914,1,196
EFTA00014417,56613,1,211
EFTA00014418,63983,2,273
EFTA00014420,15969,1,30
EFTA00014421,446978,13,919
EFTA00014434,13488,1,21
EFTA00014435,39784,1,206
EFTA00014436,32924,2,57
EFTA00014438,675675,10,5367
EFTA00014448,36907,1,181
EFTA00014449,33429,1,122
EFTA00014450,93180,2,413
EFTA00014452,130904,2,558
EFTA00014454,243483,4,945
EFTA00014458,74993,2,215
EFTA00014460,44397,2,149
EFTA00014462,15109,1,25
EFTA00014463,24864,1,53
EFTA00014464,13077,1,27
EFTA00014465,19609,1,39
EFTA00014466,20018,1,67
EFTA00014467,21316,1,74
EFTA00014468,31054,1,118
EFTA00014469,32536,1,148
EFTA00014470,18638,1,55
EFTA00014471,66229,2,241
EFTA00014473,141752,3,538
EFTA00014476,23390,1,95
EFTA00014477,48922,1,195
EFTA00014478,45980,1,155
EFTA00014479,21846,1,46
EFTA00014480,48288,1,177
EFTA00014481,31445,1,111
EFTA00014482,564675,9,1692
EFTA00014491,532452,2,689
EFTA00014493,234148,3,1126
EFTA00014496,137694,3,778
EFTA00014499,28653,1,57
EFTA00014500,574920,6,1184
EFTA00014506,27621,1,81
EFTA00014507,18732,1,42
EFTA00014508,350971,6,1478
EFTA00014514,61400,2,187
EFTA00014516,21166,1,59
EFTA00014517,25944,1,70
EFTA00014518,53132,2,152
EFTA00014520,12737,1,15
EFTA00014521,19962,1,37
EFTA00014522,30932,1,104
EFTA00014523,23142,1,65
EFTA00014524,48887,2,239
EFTA00014526,481840,3,1204
EFTA00014529,59380,1,217
EFTA00014530,127488,4,635
EFTA00014534,36309,1,189
EFTA00014535,37074,1,135
EFTA00014536,79831,2,473
EFTA00014538,95186,2,562
EFTA00014540,100181,2,583
EFTA00014542,36347,2,114
EFTA00014544,26666,1,122
EFTA00014545,11414,1,17
EFTA00014546,478989,10,2398
EFTA00014556,12482,1,27
EFTA00014557,19058,1,36
EFTA00014558,74348,2,346
EFTA00014560,139750,4,651
EFTA00014564,414769,8,1734
EFTA00014572,1473645,1,68
EFTA00014573,1607515,1,151
EFTA00014574,1451222,1,6
EFTA00014575,1267477,1,47
EFTA00014576,92387,2,396
EFTA00014578,83650,2,361
EFTA00014580,18171,1,70
EFTA00014581,33219,1,128
EFTA00014582,18440,1,50
EFTA00014583,13095,1,22
EFTA00014584,22626,1,38
EFTA00014585,39498,1,160
EFTA00014586,25262,1,130
EFTA00014587,45003,1,151
EFTA00014588,46868,1,160
EFTA00014589,16932,1,37
EFTA00014590,56909,1,147
EFTA00014591,16286,1,35
EFTA00014592,64863,2,424
EFTA00014594,24613,1,44
EFTA00014595,86793,2,256
EFTA00014597,15311,1,21
EFTA00014598,453629,8,1924
EFTA00014606,36591,1,127
EFTA00014607,24979,1,80
EFTA00014608,45413,1,155
EFTA00014609,71908,2,283
EFTA00014611,63405,2,245
EFTA00014613,38762,1,130
EFTA00014614,14428,1,27
EFTA00014615,669562,4,1749
EFTA00014619,71035,2,350
EFTA00014621,18092,1,43
EFTA00014622,78030,2,380
EFTA00014624,44960,1,205
EFTA00014625,145586,3,560
EFTA00014628,36289,1,155
EFTA00014629,262119,6,1261
EFTA00014635,22730,1,63
EFTA00014636,68373,2,255
EFTA00014638,255007,3,1240
EFTA00014641,80354,2,282
EFTA00014643,85357,2,326
EFTA00014645,97733,2,353
EFTA00014647,38789,1,148
EFTA00014648,65560,1,346
EFTA00014649,54310,1,193
EFTA00014650,102102,2,441
EFTA00014652,18174,1,68
EFTA00014653,25935,1,95
EFTA00014654,34561,1,78
EFTA00014655,91768,2,424
EFTA00014657,14465,1,32
EFTA00014658,21735,1,47
EFTA00014659,20090,1,48
EFTA00014660,31768,1,91
EFTA00014661,112177,2,481
EFTA00014663,83359,1,187
EFTA00014664,72239,2,275
EFTA00014666,116092,2,431
EFTA00014668,45039,1,218
EFTA00014669,67774,2,280
EFTA00014671,535783,8,2459
EFTA00014679,397474,2,49
EFTA00014681,1611819,2,16
EFTA00014683,69955,2,293
EFTA00014685,546697,9,2029
EFTA00014694,51374,1,241
EFTA00014695,45723,1,175
EFTA00014696,34829,1,101
EFTA00014697,44972,1,143
EFTA00014698,31515,1,108
EFTA00014699,115578,2,523
EFTA00014701,419775,7,1771
EFTA00014708,27427,1,54
EFTA00014709,21444,1,68
EFTA00014710,145162,3,634
EFTA00014713,28512,1,99
EFTA00014714,42241,1,197
EFTA00014715,39834,1,130
EFTA00014716,4670,0,0
EFTA00014717,54280,1,197
EFTA00014718,5495700,49,14176
EFTA00014767,6089067,55,16369
EFTA00014822,5718558,54,16153
EFTA00014876,19797,1,62
EFTA00014877,35831,1,149
EFTA00014878,205739,3,901
EFTA00014881,76119,2,294
EFTA00014883,16750,1,25
EFTA00014884,38778,1,137
EFTA00014885,71416,2,212
EFTA00014887,18955,1,58
EFTA00014888,23840,1,66
EFTA00014889,126134,3,504
EFTA00014892,25374,1,45
EFTA00014893,37030,1,123
EFTA00014894,50696,2,146
EFTA00014896,54813,1,135
EFTA00014897,52423,1,264
EFTA00014898,29612,1,75
EFTA00014899,57523,1,278
EFTA00014900,52348,1,269
EFTA00014901,55738,1,292
EFTA00014902,135109,2,747
EFTA00014904,54106,1,278
EFTA00014905,72648,2,280
EFTA00014907,37589,1,167
EFTA00014908,11760,1,23
EFTA00014909,18863,1,36
EFTA00014910,101516,2,490
EFTA00014912,159150,4,746
EFTA00014916,163714,4,760
EFTA00014920,25579,1,99
EFTA00014921,18709,1,56
EFTA00014922,357927,36,449
EFTA00014958,13277,1,26
EFTA00014959,13509,1,25
EFTA00014960,21257,1,56
EFTA00014961,19813,1,56
EFTA00014962,33867,1,125
EFTA00014963,53684,2,162
EFTA00014965,13523,1,27
EFTA00014966,68446,2,241
EFTA00014968,78150,2,288
EFTA00014970,94933,2,342
EFTA00014972,35982,1,118
EFTA00014973,125619,2,483
EFTA00014975,124866,3,411
EFTA00014978,13055,1,22
EFTA00014979,19449,1,54
EFTA00014980,24665,1,64
EFTA00014981,28057,1,74
EFTA00014982,113386,2,437
EFTA00014984,46192,1,125
EFTA00014985,778089,18,3580
EFTA00015003,52062,1,291
EFTA00015004,29361,1,123
EFTA00015005,21021,1,34
EFTA00015006,242024,5,1109
EFTA00015011,900133,2,757
EFTA00015013,291431,6,1318
EFTA00015019,65165,2,269
EFTA00015021,95936,2,478
EFTA00015023,20055,1,64
EFTA00015024,11487,1,21
EFTA00015025,20369,1,44
EFTA00015026,18287,1,35
EFTA00015027,38336,1,142
EFTA00015028,60497,2,219
EFTA00015030,31420,1,121
EFTA00015031,36835,1,128
EFTA00015032,4670,0,0
EFTA00015033,5427,1,1
EFTA00015034,37117,2,153
EFTA00015036,13075,1,38
EFTA00015037,2056514,14,145
EFTA00015058,25709,2,80
EFTA00015060,20524,2,59
EFTA00015062,32002,2,112
EFTA00015064,10313,1,16
EFTA00015065,26198,9,9
EFTA00015074,57834,2,262
EFTA00015076,37473,2,133
EFTA00015078,67517,3,263
EFTA00015081,93245,2,293
EFTA00015083,72800,1,255
EFTA00015084,104254,3,372
EFTA00015087,33434,1,92
EFTA00015088,66150,2,188
EFTA00015090,153058,4,403
EFTA00015094,36322,1,96
EFTA00015095,112013,4,339
EFTA00015099,170310,14,305
EFTA00015113,39712,2,91
EFTA00015115,138886,10,295
EFTA00015125,25870,1,59
EFTA00015126,34852,1,97
EFTA00015127,33340,1,91
EFTA00015128,26322,1,83
EFTA00015129,132418,3,519
EFTA00015132,69649,2,280
EFTA00015134,58032,1,345
EFTA00015135,103013,2,497
EFTA00015137,60939,2,230
EFTA00015139,34328,1,98
EFTA00015140,165134,10,348
EFTA00015150,30149,1,75
EFTA00015151,102594,4,267
EFTA00015155,34589,1,98
EFTA00015156,32971,1,92
EFTA00015157,33046,1,94
EFTA00015158,166512,14,323
EFTA00015172,38619,2,101
EFTA00015174,24429,1,92
EFTA00015175,33735,1,148
EFTA00015176,400698,7,1428
EFTA00015183,45207,1,131
EFTA00015184,286929,1,528
EFTA00015185,40581,1,149
EFTA00015186,113158,2,439
EFTA00015188,29035,1,101
EFTA00015189,100389,1,272
EFTA00015190,78590,2,275
EFTA00015192,16420,1,31
EFTA00015193,49427,1,56
EFTA00015194,403395,9,1118
EFTA00015203,27447,1,81
EFTA00015204,78070,2,371
EFTA00015206,33093,1,140
EFTA00015207,79476,2,134
EFTA00015209,30226,1,135
EFTA00015210,22368,1,34
EFTA00015211,407156,6,2526
EFTA00015217,98048,2,495
EFTA00015219,4576225,58,17293
EFTA00015277,138802,3,537
EFTA00015280,106826,2,544
EFTA00015282,36459,1,194
EFTA00015283,46972,1,254
EFTA00015284,18715,1,55
EFTA00015285,27653,1,83
EFTA00015286,30847,1,36
EFTA00015287,34864,1,112
EFTA00015288,64201,2,278
EFTA00015290,52600,1,265
EFTA00015291,22032,1,72
EFTA00015292,30037,1,62
EFTA00015293,109581,3,557
EFTA00015296,42729,1,200
EFTA00015297,21563,1,65
EFTA00015298,34056,1,123
EFTA00015299,51992,1,213
EFTA00015300,26135,1,93
EFTA00015301,41995,1,127
EFTA00015302,38946,1,149
EFTA00015303,1212237,22,5023
EFTA00015325,17447,1,32
EFTA00015326,104176,2,473
EFTA00015328,301399,6,1369
EFTA00015334,22937,1,52
EFTA00015335,58581,2,284
EFTA00015337,52706,1,194
EFTA00015338,30390,1,98
EFTA00015339,134636,6,473
EFTA00015345,97280,2,427
EFTA00015347,16612,1,37
EFTA00015348,82112,2,154
EFTA00015350,257633,3,1248
EFTA00015353,136728,2,569
EFTA00015355,53949,1,146
EFTA00015356,166268,3,710
EFTA00015359,17138,1,41
EFTA00015360,32451,1,113
EFTA00015361,4049799,67,17774
EFTA00015428,1157037,10,2722
EFTA00015438,4292045,55,11968
EFTA00015493,1192073,18,5570
EFTA00015511,297732,4,1176
EFTA00015515,148776,2,326
EFTA00015517,548963,7,2118
EFTA00015524,36513,1,161
EFTA00015525,13626,1,24
EFTA00015526,23428,1,48
EFTA00015527,14113,1,24
EFTA00015528,19897,1,39
EFTA00015529,27344,1,74
EFTA00015530,30471,1,94
EFTA00015531,19546,1,38
EFTA00015532,3105354,28,13949
EFTA00015560,50026,1,265
EFTA00015561,19140,1,58
EFTA00015562,12685,1,25
EFTA00015563,18339,1,35
EFTA00015564,15540,1,23
EFTA00015565,37643,1,146
EFTA00015566,24585,1,86
EFTA00015567,44015,1,216
EFTA00015568,23246,1,105
EFTA00015569,10582,1,18
EFTA00015570,20720,1,59
EFTA00015571,26083,1,59
EFTA00015572,18673,1,46
EFTA00015573,47765,1,236
EFTA00015574,88464,2,336
EFTA00015576,199563,4,1017
EFTA00015580,205409,4,1052
EFTA00015584,36331,1,102
EFTA00015585,197449,4,1000
EFTA00015589,216005,4,1093
EFTA00015593,217008,4,1101
EFTA00015597,48236,1,237
EFTA00015598,48422,1,236
EFTA00015599,103464,3,551
EFTA00015602,109234,2,591
EFTA00015605,24611,1,65
EFTA00015606,1169456,24,5748
EFTA00015630,43620,1,173
EFTA00015631,15118,1,33
EFTA00015632,50779,2,155
EFTA00015634,50895,2,167
EFTA00015636,317634,5,2025
EFTA00015641,36598,1,147
EFTA00015642,36242,1,126
EFTA00015643,84358,2,337
EFTA00015645,49250,1,135
EFTA00015646,810722,8,4128
EFTA00015654,115066,2,446
EFTA00015656,36265,1,153
EFTA00015657,77213,2,378
EFTA00015659,68077,2,318
EFTA00015661,1174544,24,5764
EFTA00015685,24008,1,59
EFTA00015686,24649,1,86
EFTA00015687,245448,3,1166
EFTA00015690,33517,1,88
EFTA00015691,38111,1,140
EFTA00015692,35986,1,225
EFTA00015693,34720,2,106
EFTA00015695,50759,2,144
EFTA00015697,19790,1,41
EFTA00015698,19043,1,34
EFTA00015699,19889,1,37
EFTA00015700,20201,1,38
EFTA00015701,19442,1,35
EFTA00015702,19405,1,35
EFTA00015703,19587,1,35
EFTA00015704,19584,1,35
EFTA00015705,20185,1,39
EFTA00015706,19850,1,38
EFTA00015707,20054,1,40
EFTA00015708,19340,1,35
EFTA00015709,19971,1,38
EFTA00015710,19982,1,38
EFTA00015711,54144,1,207
EFTA00015712,22957,1,57
EFTA00015713,52714,2,170
EFTA00015715,54320,1,217
EFTA00015716,119316,3,588
EFTA00015719,55284,1,224
EFTA00015720,74628,2,209
EFTA00015722,22256,1,92
EFTA00015723,73487,2,194
EFTA00015725,28801,1,120
EFTA00015726,633689,12,2670
EFTA00015738,1071047,14,6459
EFTA00015752,13732,1,26
EFTA00015753,1270079,17,7523
EFTA00015770,1220275,16,7296
EFTA00015786,1340813,18,8034
EFTA00015804,1383791,19,8193
EFTA00015823,144094,2,697
EFTA00015825,135510,4,555
EFTA00015829,67106,2,340
EFTA00015831,90933,2,499
EFTA00015833,67781,2,349
EFTA00015835,24585,1,78
EFTA00015836,14193,1,22
EFTA00015837,25809,1,54
EFTA00015838,121811,2,602
EFTA00015840,68405,2,222
EFTA00015842,63478,2,192
EFTA00015844,101577,2,532
EFTA00015846,42762,1,154
EFTA00015847,69598,2,241
EFTA00015849,17591,1,30
EFTA00015850,47224,1,70
EFTA00015851,35096,1,154
EFTA00015852,86665,2,385
EFTA00015854,39136,1,183
EFTA00015855,53178,1,186
EFTA00015856,93322,2,365
EFTA00015858,33262,1,120
EFTA00015859,374913,6,1662
EFTA00015865,603695,9,2796
EFTA00015874,35600,1,115
EFTA00015875,14479,1,22
EFTA00015876,36292,1,157
EFTA00015877,20269,1,59
EFTA00015878,25513,1,35
EFTA00015879,16846,1,47
EFTA00015880,61638,2,205
EFTA00015882,26202,1,40
EFTA00015883,252650,4,1368
EFTA00015887,103868,2,433
EFTA00015889,72981,2,258
EFTA00015891,55435,1,215
EFTA00015892,23683,1,68
EFTA00015893,116995,2,461
EFTA00015895,178051,3,811
EFTA00015898,24687,1,38
EFTA00015899,168743,3,745
EFTA00015902,367098,5,1705
EFTA00015907,20378,1,28
EFTA00015908,106784,2,595
EFTA00015910,23168,1,35
EFTA00015911,106877,2,486
EFTA00015913,74225,2,327
EFTA00015915,173358,4,876
EFTA00015919,43519,1,243
EFTA00015920,4670,0,0
EFTA00015921,65825,0,0
EFTA00015922,332524,1,1
EFTA00015926,74802,3,3
EFTA00015929,111391,3,629
EFTA00015932,131544,3,610
EFTA00015935,62001,2,245
EFTA00015937,243107,4,1003
EFTA00015941,15833,1,41
EFTA00015942,268635,6,301
EFTA00015948,80856,2,483
EFTA00015950,67801,1,414
EFTA00015951,175183,3,1028
EFTA00015954,70768,2,402
EFTA00015956,43631,1,238
EFTA00015957,249639,4,1521
EFTA00015961,12034,1,21
EFTA00015962,21857,1,45
EFTA00015963,147891,3,749
EFTA00015966,72254,2,354
EFTA00015968,159268,3,884
EFTA00015971,17091,1,32
EFTA00015972,211184,3,1003
EFTA00015975,110220,2,487
EFTA00015977,1256499,15,3601
EFTA00015992,53519,2,157
EFTA00015994,146726,3,747
EFTA00015997,152311,3,639
EFTA00016000,39056,1,123
EFTA00016001,126537,3,488
EFTA00016004,41622,1,126
EFTA00016005,47730,1,150
EFTA00016006,103966,2,335
EFTA00016008,104245,2,339
EFTA00016010,48577,1,146
EFTA00016011,37004,1,111
EFTA00016012,26967,1,73
EFTA00016013,128778,3,400
EFTA00016016,149342,3,489
EFTA00016019,140523,3,441
EFTA00016022,42460,1,143
EFTA00016023,59628,1,160
EFTA00016024,106016,2,539
EFTA00016026,262533,5,1257
EFTA00016031,32923,1,113
EFTA00016032,78208,2,244
EFTA00016034,53560,2,229
EFTA00016036,81530,2,235
EFTA00016038,232641,46,662
EFTA00016084,187282,32,587
EFTA00016116,17127,1,32
EFTA00016117,41304,1,191
EFTA00016118,343450,4,1885
EFTA00016122,14106,1,24
EFTA00016123,40209,1,124
EFTA00016124,516425,6,3352
EFTA00016130,63033,2,249
EFTA00016132,671984,4,1296
EFTA00016136,1572919,16,5199
EFTA00016152,50286,1,205
EFTA00016153,83116,2,360
EFTA00016155,2433,0,0
EFTA00016156,22819,1,46
EFTA00016157,280179,2,91
EFTA00016159,59551,2,226
EFTA00016161,16340,1,29
EFTA00016162,13056,1,21
EFTA00016163,41667,1,86
EFTA00016164,41073,1,221
EFTA00016165,31702,1,153
EFTA00016166,330950,5,1446
EFTA00016171,28649,1,147
EFTA00016172,61332,1,249
EFTA00016173,19139,1,54
EFTA00016174,26000,1,64
EFTA00016175,77093,2,377
EFTA00016177,58748,2,241
EFTA00016179,27367,1,84
EFTA00016180,1134669,18,6418
EFTA00016198,71533,2,293
EFTA00016200,29024,1,127
EFTA00016201,16728,2,29
EFTA00016203,38388,1,124
EFTA00016204,60796,2,255
EFTA00016206,619913,12,2783
EFTA00016218,33524,1,99
EFTA00016219,24734,1,93
EFTA00016220,389423,8,1475
EFTA00016228,262256,6,1158
EFTA00016234,131196,2,676
EFTA00016236,20657,1,52
EFTA00016237,329262,7,1236
EFTA00016244,20690,1,52
EFTA00016245,97487,2,537
EFTA00016247,550979,12,3145
EFTA00016259,120072,3,417
EFTA00016262,77848,2,312
EFTA00016264,26124,1,90
EFTA00016265,25427,1,56
EFTA00016266,18455,1,40
EFTA00016267,38987,1,92
EFTA00016268,1269906,14,6602
EFTA00016282,20462,1,60
EFTA00016283,14286,1,21
EFTA00016284,43742,1,154
EFTA00016285,18202,1,48
EFTA00016286,524748,6,2439
EFTA00016292,132489,3,724
EFTA00016295,73817,2,421
EFTA00016297,53056,1,258
EFTA00016298,17558,1,44
EFTA00016299,16298,1,34
EFTA00016300,86369,2,402
EFTA00016302,36303,1,103
EFTA00016303,25567,1,54
EFTA00016304,95374,2,425
EFTA00016306,106821,2,295
EFTA00016308,62350,2,302
EFTA00016310,48759,1,246
EFTA00016311,119525,2,552
EFTA00016313,37070,1,174
EFTA00016314,18130,1,51
EFTA00016315,78790,1,218
EFTA00016316,45481,2,179
EFTA00016318,47701,1,190
EFTA00016319,24528,1,70
EFTA00016320,83407,2,299
EFTA00016322,24757,1,42
EFTA00016323,34847,1,111
EFTA00016324,650267,6,1309
EFTA00016330,21351,8,8
EFTA00016338,4670,0,0
EFTA00016339,4670,0,0
EFTA00016340,4670,0,0
EFTA00016341,4670,0,0
EFTA00016342,51206,1,244
EFTA00016343,54198,1,202
EFTA00016344,19716,1,56
EFTA00016345,70582,2,282
EFTA00016347,70238,1,223
EFTA00016348,40588,1,168
EFTA00016349,1369188,24,6080
EFTA00016373,1133570,18,3177
EFTA00016391,52776,1,222
EFTA00016392,24471,1,85
EFTA00016393,52686,1,222
EFTA00016394,68063,2,240
EFTA00016396,16934,1,22
EFTA00016397,47317,1,204
EFTA00016398,15411,1,47
EFTA00016399,89187,2,394
EFTA00016401,89907,2,526
EFTA00016403,99612,2,566
EFTA00016405,544809,12,1957
EFTA00016417,105772,3,580
EFTA00016420,52431,2,175
EFTA00016422,137556,3,620
EFTA00016425,696585,12,4143
EFTA00016437,674365,11,4050
EFTA00016448,19934,1,69
EFTA00016449,74250,2,252
EFTA00016451,31670,1,100
EFTA00016452,13546,1,16
EFTA00016453,55210,2,155
EFTA00016455,79258,2,346
EFTA00016457,125585,4,434
EFTA00016461,31501,1,103
EFTA00016462,19635,1,27
EFTA00016463,23111,1,69
EFTA00016464,55656,1,197
EFTA00016465,38198,1,159
EFTA00016466,43915,1,163
EFTA00016467,56805,2,158
EFTA00016469,35335,1,131
EFTA00016470,27227,1,52
EFTA00016471,711094,11,3312
EFTA00016482,81638,2,299
EFTA00016484,45101,1,148
EFTA00016485,88713,2,277
EFTA00016487,12267,1,21
EFTA00016488,34549,1,78
EFTA00016489,204113,3,870
EFTA00016492,63263,2,269
EFTA00016494,26822,1,93
EFTA00016495,32263,1,132
EFTA00016496,21844,1,60
EFTA00016497,739442,11,2850
EFTA00016508,32402,1,88
EFTA00016509,28905,1,67
EFTA00016510,62515,1,318
EFTA00016511,76935,2,217
EFTA00016513,83516,2,226
EFTA00016515,128693,2,478
EFTA00016517,207388,4,405
EFTA00016521,136762,1,178
EFTA00016522,438030,3,384
EFTA00016525,28862,1,46
EFTA00016526,75587,2,273
EFTA00016528,173296,4,540
EFTA00016532,260140,5,1443
EFTA00016537,169858,3,526
EFTA00016540,18568,1,28
EFTA00016541,22088,1,30
EFTA00016542,3075540,46,20021
EFTA00016588,21603,1,61
EFTA00016589,23804,1,70
EFTA00016590,223550,3,1241
EFTA00016593,36578,1,114
EFTA00016594,16586,1,47
EFTA00016595,34168,1,123
EFTA00016596,473396,5,2520
EFTA00016601,38613,1,169
EFTA00016602,11950,1,22
EFTA00016603,11389,1,21
EFTA00016604,20497,1,41
EFTA00016605,93057,2,463
EFTA00016607,11163,1,20
EFTA00016608,18292,1,35
EFTA00016609,13906,1,25
EFTA00016610,19420,1,39
EFTA00016611,20942,1,52
EFTA00016612,43458,4,155
EFTA00016616,17110,1,36
EFTA00016617,17122,1,28
EFTA00016618,287613,1,9
EFTA00016619,15152,1,29
EFTA00016620,31019,1,112
EFTA00016621,21849,1,43
